id,gid,name,precision,vintage
20851,2117045508,Back Street Girls: Gokudols,TV,2018-07-03
20850,972059182,Seven Senses of the Reunion,TV,2018-07-05
20849,3068194989,Pokémon the Movie: The Power of Us,movie 21,2018-07-13
20848,568552207,Rascal Does Not Dream of Bunny Girl Senpai,TV,2018-10-03
20847,1611755211,As Miss Beelzebub likes it.,TV,2018-10-10
20846,2819566401,Fairy Tail,TV 3/2018,2018-10-07
20845,3727804737,Uzamaid!,TV,2018-10-05
20843,1901380283,Holmes of Kyoto,TV,2018-07-09
20835,2181894079,Calamity of a Zombie Girl,ONA,2018-07-04
20834,1385040008,Seven Deadly Sins the Movie: Prisoners of the Sky,movie,2018-08-18
20833,2310343334,Future Card Buddyfight Ace,TV,2018-06-02
20832,2501172558,Drive Head: Tomika Hyper Rescue Kidō Kyūkyū Keisatsu,movie,2018-08-24
20818,1744530383,K: Seven Stories,movies,2018-07-07
20817,1640492423,Late Night! The Genius Bakabon,TV,2018-07-10
20816,1830643849,Tennis no Ōjisama BEST GAMES!!,OAV,2018-08-24
20812,2339108963,Future Card Buddyfight X: All-Star Fight,TV,2018-04-07
20811,2409980041,Double Decker! Doug & Kirill,TV,2018-09-30
20810,3221223230,Attack on Titan: Lost Girls,OAV,2017-12-08
20809,1129914501,Phantom in the Twilight,TV,2018-07-09
20808,2050668030,DAKAICHI -I'm being harassed by the sexiest man of the year-,TV,2018-10-05
20807,3426838597,Lord of Vermilion: The Crimson King,TV,2018-07-13
20806,2961632213,Hitori Bocchi no Marumaru Seikatsu,TV,2019-04-05
20804,3411252182,Pastel Memories,TV,2019-01-07
20803,1402272936,Thousand Noble Musketeers,TV,2018-07-03
20802,750635135,Black Fox,movie,2019-10-05
20801,2087579848,Planet With,TV,2018-07-08
20800,1324981331,Usuzumizakura -Garo-,movie,2018-10-06
20799,1891938254,Peacemaker Kurogane: Friend,movie,2018-11-17
20798,128222713,Natsume Yujin-cho the Movie: Ephemeral Bond,movie,2018-09-29
20797,2513519845,Hi Score Girl,TV,2018-07-13
20796,2183340486,Zoids Wild,TV,2018-07-07
20795,3603755037,Bakumatsu,TV,2018-10-04
20794,1896819184,IRODUKU: The World in Colors,TV,2018-10-05
20793,2888402932,Radiant,TV,2018-10-06
20792,1044836746,FLCL Alternative,movie,2018-09-07
20791,2428354304,FLCL Progressive,movie,2018-09-29
20790,4083107440,"Donten ni Warau Gaiden: Shukumei, Sōtō no Fūma",movie,2018-06-09
20789,1408898042,Keifuku-san,OAV,2018-02-17
20788,2623879360,Million Arthur,TV,2018-10-25
20787,3079189375,Happy Sugar Life,TV,2018-07-13
20785,918404340,Ore-tacha Yōkai Ningen G,TV,2018-04-04
20784,2150167803,Shōnen Ashibe GO! GO! Goma-chan,TV 3,2018-04-03
20783,1465119822,Shōnen Ashibe GO! GO! Goma-chan,TV 2,2017-04-06
20782,417651090,Mannaka no Rikkun,TV,2019-01-09
20780,2169385081,Girl in Twilight,TV,2018-10-01
20779,3826006140,Dororo,TV 2019,2019-01-07
20778,2516411835,Vinland Saga,TV,2019-07-06
20777,1809597148,Pet,TV,2020-01-06
20775,2227366393,Babylon,TV,2019-10-07
20774,2566008676,Karakuri Circus,TV,2018-10-10
20773,1168029462,Re:ZERO -Starting Life in Another World- Memory Snow,OAV,2018-10-06
20772,2107688462,Angels of Death,TV,2018-07-06
20771,2583376980,Angolmois: Record of Mongol Invasion,TV,2018-07-10
20763,1587293114,RErideD,TV,2018-10-03
20762,1728964136,Muhyo & Roji's Bureau of Supernatural Investigation,TV,2018-08-03
20761,1885517812,Mob Psycho 100 REIGEN: The Miraculous Unknown Psychic,special,2018-03-18
20760,2301723240,Hinomaru Sumo,TV,2018-10-05
20759,1397855508,W'z,TV,2019-01-05
20758,3215236900,We Rent Tsukumogami,TV,2018-07-22
20757,2364126814,Beyblade Burst Turbo,TV,2018-04-02
20752,2162018130,Kase-san and Morning Glories,OAV,2018-06-09
20750,2855935180,Dragon Ball Super: Broly,movie,2018-12-13
20740,1236222278,Chi's Sweet Adventure Season 2,TV,2018-04-08
20739,3495142304,Ladyspo,TV,2018-04-09
20736,2064228747,That Time I Got Reincarnated as a Slime,TV,2018-10-01
20735,2510396428,Master of Ragnarok & Blesser of Einherjar,TV,2018-07-07
20733,3312828989,Waka Okami wa Shōgakusei!,TV,2018-04-08
20732,2154058390,Sweet Punishment - I'm the Guard's Personal Pet -,TV,2018-04-01
20712,2895433397,"Fair, then Partly Piggy",movie,1988-08-23
20710,2110553879,Penguin Highway,movie,2018-07-29
20709,1582490029,Grand Blue Dreaming,TV,2018-07-13
20696,672544166,Tsuruhime-ja!,TV,1990-01-09 to 1990-12-25
20692,3191447436,Amanchu! Advance,TV,2018-04-07
20691,2225085790,Nekopara,OAV,2017-12-22
20690,1899532016,tough guys!,OAV,2010-07-21
20687,2154842260,"Chi's Sweet Home: Chi to Kocchi, Deau.",OAV,2010-04-23
20686,2084211713,Otona no Ikkyū-san,TV,2016-06-06
20685,2786937402,Ikkyū-san: Haru da! Yancha-hime,movie,1981-03-14
20683,3082167658,Riot Act 2 Special Movie,ONA,2010-06-10 to 2010-07-01
20682,3021699217,Anne of Green Gables: The Movie,movie,1989
20680,1986660319,Mahō Tsukai Haley no Speed Story,special,2010-07-13
20679,2115004636,Space Battleship Tiramisu,TV,2018-04-02
20677,3465675730,Hozuki's Coolheadedness,TV 3,2018-04-07
20674,1607726686,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,movie,2019-02-15
20673,1512112431,Is It Wrong to Try to Pick Up Girls in a Dungeon?,TV 2,2019-07-12
20672,1806696274,Goblin Slayer,TV,2018-10-06
20665,1897947258,Sword Art Online: Alicization,TV,2018-09-15
20664,3017301345,Midnight Crazy Trail,movie,2018-03-10
20663,1551030613,Milky Panic twelve,movie,2018-03-10
20662,1803954618,Engimon,movie,2018-03-10
20661,2778125672,TIME DRIVER: Bokura ga Kaita Mirai,movie,2018-03-10
20657,1561609990,Yo-kai Watch: Shadowside,TV,2018-04-13
20651,3973984466,Fujoshi no Hinkaku,OAV,2010-02-26
20650,1842651914,Implicity,OAV,2017-09-22
20640,628119864,Hoshi Shinichi's Short Shorts,TV,2007-11-11
20639,3016495316,Hoshi Shinichi's Short Shorts,special,2010-01-02
20638,3150001304,Shokugeki no Sōma San no Sara: Erina no Shin Seikatsu,OAV,2018-05-02
20637,2546579592,Gō-chan: Moco to Koori no Ue no Yakusoku,movie,2018-03-18
20636,3204853498,Gō-chan: Moco to Chinjū no Mori no Nakama-tachi,movie,2017-01-29
20635,1940549166,Tanuki to Kitsune,ONA,2018-02-09
20627,2935655612,IDOLiSH7 Vibrato,ONA,2018-02-17
20625,2756797951,Dragon Pilot: Hisone and Masotan,TV,2018-04-12
20616,4004442916,You Don't Know Gunma Yet,TV,2018-04-02
20614,1789505228,Captain Tsubasa,TV 2018,2018-04-02
20613,1775421159,Hanebad!,TV,2018-07-01
20612,1645218544,Last Period: the journey to the end of the despair,TV,2018-04-12
20610,1667039593,Keshikasu-kun,TV,2010-01-12
20607,2603694622,Aggretsuko,ONA,2018-04-20
20606,504868654,Aggressive Retsuko,TV,2016-04-02
20605,2648461889,Gan Gan Ganko-chan,TV 2,2018-02-04
20604,1526534125,Yan Yan Machiko,ONA,2009-12-25
20601,3278642247,Gundam Build Divers,TV,2018-04-03
20600,2508215440,TYO Story,movie,1999-10-30
20599,1485115162,Food Wars! The Third Plate,TV 2,2018-04-08
20598,517458968,Uma Musume Pretty Derby,TV,2018-04-01
20596,1174199373,Forest of Piano,TV,2018-04-08
20595,2908346579,Release the Spyce,TV,2018-10-06
20594,1826356243,Isekai Izakaya: Japanese Food From Another World,ONA,2018-04-13
20592,1587576218,Natsume Yūjin-Chō,movie,2018
20591,1590502622,Spiritpact -Bond of the Underworld-,TV,2018-02-24
20586,169662912,Aikatsu Friends!,TV,2018-04-05
20585,3617512818,Queen's Blade Unlimited,OAV,2018-07-13
20583,2095912175,Asobi Asobase -workshop of fun-,TV,2018-07-08
20582,1365084427,How NOT to Summon a Demon Lord,TV,2018-07-05
20581,1120285502,Pitekanto,ONA,2007-10-06 to 2007-12-22
20580,884682973,Kiratto Pri☆Chan,TV,2018-04-08
20578,2033645124,Crossing Time,TV,2018-04-09
20574,1967598695,Yonimo Osoroshii Grimm Dōwa,OAV,2000
20573,1389186232,Ningen Shikkaku - Director's Cut Ban,movie,2009-12-12
20572,4145140452,Meiji Tokyo Renka,TV,2019-01-09
20571,1420443900,Akuma no Memumemu-chan,ONA,2018-01-22
20569,2750166973,Aka-chan 56,ONA,2009-10-20
20568,3106987291,Tomica Hyper Rescue Drive Head Kidō Kyūkyū Keisatsu 2018,ONA,2018-01-19
20567,2559474352,Waimo-kun~Kiiroi Kao Shite Babanban,TV,2009-10-06 to 2011-05-13
20566,2985184692,Ninja Girl & Samurai Master 3rd,TV,2018-04-06
20565,380087626,Megalobox,TV,2018-04-05
20564,2767243232,Cells at Work!,TV,2018-07-07
20563,2275834674,Cute High Earth Defense Club HAPPY KISS!,TV,2018-04-08
20562,806087429,GeGeGe no Kitarō,TV 2018,2018-04-01
20556,1135391895,Godzilla: City on the Edge of Battle,movie,2018-05-18
20555,1871032467,Lupin the Third: Part 5,TV,2018-04-03
20553,2026485779,My Sweet Tyrant,TV,2018-04-06
20552,3776318748,Testament of Sister New Devil Departures,OAV,2018-01-27
20551,849646343,Fairy Tale Special Selection,OAV,1988-10-05
20547,2240141254,Hitori No Shita The Outcast 2 (Raten Taisho Chapter),TV,2018-01-09
20543,2088133903,Cutie Honey Universe,TV,2018-04-08 to 2018-06-24
20542,2317735157,Soreike! Anpanman: Rhythm de Utaō! Anpanman Natsu Matsuri,movie,2015-07-04
20541,1136188173,Soreike! Anpanman: Tanoshiku Teasobi Mama ni Natta Kokin-chan!?,movie,2014-07-05
20540,1975338832,Soreike! Anpanman: Minna de Teasobi Anpanman to Itazura Obake,movie,2013-07-06
20539,2628859488,Robo-kun to Kotori,movie,2012-12-01
20538,453661560,Anpanman ga Umareta Hi,movie,2012-12-01
20537,2758864446,Yanase Takashi Theater,omnibus,
20536,217872019,Soreike! Anpanman: Rhythm de Teasobi Anpanman to Fushigi na Parasol,movie,2012-07-07
20535,2141885032,Soreike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,movie,2011-07-02
20534,824516723,Soreike! Anpanman: Hashire! Waku Waku Anpanman Grand Prix,movie,2010-07-10
20533,2516854582,Soreike! Anpanman: Tsukikoto Shiratama〜Tokimeki Dancing〜,movie,2004-07-17
20532,2363738130,Soreike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,movie,2003-07-12
20531,1691123903,Soreike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon,movie,2002-07-13
20530,3362518908,Soreike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,movie,2001-07-14
20529,2574853511,Soreike! Anpanman: Yakisobaman to Black Sabotenman,movie,2000-07-29
20528,941093310,Soreike! Anpanman: Anpanman to Tanoshii Nakama-tachi,movie,1999-07-24
20527,3173335666,Soreike! Anpanman: Anpanman to Okashi na Nakama,movie,1998-07-25
20526,484686032,Soreike! Anpanman: Bokura wa Hero,movie,1997-07-26
20525,1857089146,Soreike! Anpanman: Baikinman to 3-bai Punch,movie,1996-07-13
20524,1966437569,Soreike! Anpanman: Anpanman to Happy O-Tanjōbi,movie,1995-07-29
20523,3646338843,Soreike! Anpanman: Anpanman to Yukai na Nakama-tachi,movie,1992-03-14
20522,3288802909,Omusubiman,movie,1990-07-14
20521,2673656061,Robotan,movie,1989-03-11
20520,2545932205,Robotan,TV 1986,1986-01-06 to 1986-09-22
20519,3408126569,Onegai! Samia Don,movie,1989-03-11
20515,2075850593,Sword Art Online Fatal Bullet -The Third Episode-,special,2018-03-19
20514,2569763970,Sword Art Online Alternative: Gun Gale Online,TV,2018-04-07
20513,2127725093,Encouragement of Climb Season 3,TV,2018-07-02
20512,1308406003,Chio's School Road,TV,2018-07-06
20511,2494340440,Magical Girl Site,TV,2018-04-06
20510,3343373527,Precure Super Stars!,movie,2018-03-17
20509,1692237656,Saga of Tanya the Evil,movie,2019-02-08
20508,3578417828,Attack on Titan: The Roar of Awakening,movie,2018-01-13
20506,2076860583,Boro the Caterpillar,movie,2018-03-21
20505,1925792652,Working Buddies!,TV,2018-01-05
20504,2667406785,Kaiju Girls,TV 2,2018-01-09
20503,3178020465,Soreike! Anpanman Kagayake! Kurun to Inochi no Hoshi,movie,2018-06-30
20502,1378999999,Yans! Gans!,TV,2009-10 to 2010-03
20500,2079808643,Silver Guardian 2,TV,2018-01-13
20498,4038707348,Fate/Grand Order: Moonlight/Lostroom,special,2017-12-31
20497,2394226460,Fate/Grand Order x Himuro no Tenchi: 7-nin no Saikyō Ijin-hen,special,2017-12-31
20493,3234842788,Today's Menu for Emiya Family,ONA,2018-01-25
20491,887518091,Super Danganronpa 2.5: Nagito Komaeda and the Destroyer of the World,OAV,2017-01-12
20490,1537518730,Danganronpa 3: The End of Hope's Peak High School: Hope Arc,special,2016-09-29
20489,968198164,BeyWarriors: Cyborg,TV,2014-10-18 to 2014-11-30
20488,610092758,BeyWarriors: BeyRaiderz,TV,2014-01-04 to 2014-03-29
20487,1979032025,BeyWheelz: Powered by Beyblade,TV,2012-08-11 to 2012-10-06
20486,368347908,Digimon Savers 3D - Digital World Kiki Ippatsu!,movie,2009-10-03
20485,3162045567,Digimon Adventure 3D: Digimon Grand Prix,movie,2009-10-03
20484,2367549363,Dropkick on My Devil!,TV,2018-07-09
20482,2270433316,Miss caretaker of Sunohara-sou,TV,2018-07-05
20481,1054958456,Layton Mystery Tanteisha: Katori no Nazotoki File,TV,2018-04-08
20480,2190181461,Magical Girl Lyrical Nanoha Detonation,movie,2018-10-19
20479,1998060172,YU-NO: A girl who chants love at the bound of this world.,TV,2019-04-02
20478,1039955387,Wotakoi: Love is Hard for Otaku,TV,2018-04-12
20474,1085174581,Digimon Adventure tri.: Future,movie 6,2018-05-05
20473,3404170868,Hugtto! Precure,TV,2018-02-04
20472,3180016387,Uchi no Oochopus,TV,2018-01-09
20471,3701686967,Uta no Prince Sama Maji Love Kingdom,movie,2019-06-14
20470,1483296510,Fist of the Blue Sky Regenesis,TV,2018-04-09
20469,2273250198,PERSONA 5 the Animation,TV,2018-04-07
20468,2907044705,"Infini-T Force the Movie Farewell, Friend",movie,2018-02-24
20467,2558675284,Saekano the Movie finale,movie,2019-10-26
20466,1819637762,Non Non Biyori Repeat,OAV,2016-09-23
20465,1251877618,Non Non Biyori,OAV,2014-07-23
20464,1418928820,Non Non Biyori Vacation,movie,2018-08-25
20462,3873927853,Mitchiri Neko,TV,2018-01-04
20461,3551115281,ReLIFE: Final Arc,OAV,2018-03-21
20460,2633245841,gdgd men's party,TV,2018-01-08
20453,2088574522,Lostorage conflated WIXOSS,TV,2018-04-06
20447,1907416873,Yuuna and the Haunted Hot Springs,TV,2018-07-14
20446,2081880094,Steins;Gate 0,TV,2018-04-11
20445,3390908032,Gekijōban Servamp: Alice in the Garden,movie,2018-04-07
20444,1438769265,Liz and the Blue Bird,movie,2018-04-21
20443,903051674,My Hero Academia: Two Heroes,movie,2018-07-05
20427,1433871816,Kengan Ashura,TV,2019-07-31
20425,2088840005,Mirai,movie,2018-05-16
20424,1254698189,Love To-LIE-Angle,TV,2018-04-03
20408,1441758190,Yotsuiro Biyori,TV,2018-04-10
20403,2864298701,Magical Girl Ore,TV,2018-04-02
20398,3343286647,Overlord: Shikkoku no Senshi,movie,2017-03-11
20397,2799140017,Overlord II,TV,2018-01-09
20394,906873013,Takunomi.,TV,2018-01-11
20392,564909256,Caligula,TV,2018-04-08
20391,3037155047,"25-Year-Old High School Girl, I Wouldn't Do This with a Kid",TV,2018-01-07
20389,2059267737,Between the Sky and Sea,TV,2018-10-03
20388,1778956054,I want to eat your pancreas,movie,2018-09-01
20385,3093175433,Office Lover 2,ONA,2017-12-26 to 2018-03-06
20384,1180196676,Batman Ninja,movie,2018-04-24
20383,1331347649,Shakugan no Shana-tan Final Destruction,OAV,2012-01-27
20382,3267829782,Shakugan no Shana-tan Frontier,OAV,2010-09-29
20381,957062891,Shakugan no Shana-tan 3tri-,OAV,2010-06-25
20380,3070478174,Shakugan no Shana-tan 2dos,OAV,2010-02-26
20379,1282270926,Shakugan no Shana-tan G,OAV,2009-10-23
20378,1707266461,Shakugan no Shana-tan Revenge,OAV,2009-10-17
20377,3116016293,Shakugan no Shana-tan & Yoshida: Fumina Konoe Strikes Back,OAV,2008-05-23
20376,1711600940,Shakugan no Shana-tan Begins,OAV,2008-01-25
20375,1729962367,Shakugan no Shana-tan @ Gekijōban Version,OAV,2007-09-21
20374,1913345385,Shakugan no Shana-tan: Gekijō Kōkai Chokuzen-hen,OAV,2007-04-04
20373,1235099904,Mitsuboshi Colors,TV,2018-01-07
20371,3031006403,Orion,movie,2010-06-11
20369,979288272,SSSS.Gridman,TV,2018-10-06
20367,1063104666,Touken Ranbu: Hanamaru ~Makuai Kaisōroku~,movie,2017-12-01
20366,2822873041,Zoku Touken Ranbu: Hanamaru.,TV 2,2018-01-07
20365,3124610841,Traveling Daru,movie,2012-04-04
20363,2442968095,Arifureta - From Commonplace to World's Strongest,TV,2019-07-08
20362,551535619,Case Closed: Zero the Enforcer,movie 22,2018-04-03
20361,2441692192,Doraemon the Movie: Nobita's Treasure Island,movie 2-13,2018-03-03
20360,1941233672,Eiga Crayon Shin-chan Bakumori! Kung-Fu Boys ~Ramen Tairan~,movie 26,2018-04-13
20358,2764087559,Takarajima Memorial - Yūnagi to Yobareta Otoko,OAV,1992-12-21
20357,2414664708,Treasure Island,movie,1987-05-09
20356,1270633205,My Hero Academia,TV 3,2018-04-07
20354,487345240,Last Hope,TV,2018-03-29
20353,2466607298,Ganbare!! Tabuchi-kun!! Ā Tsuppari Jinsei,movie,1980-12-13
20352,2788868127,Ganbare!! Tabuchi-kun!! Gekitō Pennant Race,movie,1980-05-03
20348,350010451,Adventures of Gamba,movie,1984-03-04
20339,1446531605,Baby Gamba,TV,2014-07-19 to 2014-10-11
20335,1819448386,Hinamatsuri,TV,2018-04-06
20321,769670294,Doreiku The Animation,TV,2018-04-12
20318,1684922666,Harukana Receive,TV,2018-07-06
20317,2990994765,Real Girl,TV,2018-04-03
20316,1472465526,Beatless,TV,2018-01-12
20315,2535132606,Seven Heavenly Virtues,TV,2018-01-26
20304,2679151790,Fox Wood Tales,OAV,1991-01-21
20288,1776780228,Shinkansen Henkei Robo Shinkalion the Animation,TV,2018-01-06
20287,3314106704,Pop Team Epic,TV,2018-01-06
20285,2103947112,Yuki Yuna is a Hero: The Hero Chapter,TV,2017-11-24
20284,536773573,Devils' Line,TV,2018-04-07
20243,2475702795,Mameneko,TV,2018-01-08
20241,2245937644,Kakuriyo -Bed & Breakfast for Spirits-,TV,2018-04-02
20238,1972573420,Onara Goro,TV,2016-07
20226,754301773,After the Rain,TV,2018-01-11
20225,1865299127,Tada Never Falls in Love,TV,2018-04-05
20213,2154533727,Killing Bites,TV,2018-01-12
20212,1396994842,Tokimeki Restaurant: Miracle6,movie,2018-02-10
20207,3785789664,"Junji Ito ""Collection""",TV,2018-01-05
20206,1386824131,Golden Kamuy,TV,2018-04-09
20205,3402477235,Kokkoku,TV,2018-01-07
20204,1048646097,Major 2nd,TV,2018-04-07
20203,1439857560,Peacemaker Kurogane: Belief,movie,2018-06-02
20202,2552722636,Gurazeni: Money Pitch,TV,2018-04-06
20201,1948582978,Yakiniku-ten Sengoku,ONA,2017
20199,2268840344,Frakenstein Family,TV,2018-04-09
20197,486087190,Banana Fish,TV,2018-07-05
20195,848443824,High School DxD Hero,TV,2018-04-10
20194,2299250655,Full Metal Panic!,movies,2017-11-25
20193,2125676957,Inazuma Eleven Reloaded,special,2018-01-21
20190,1886533022,Yowamushi Pedal Glory Line,TV,2018-01-08
20189,1501264989,Yowamushi Pedal Re:Generation,movie,2017-10-13
20186,1507807076,Hakumei and Mikochi,TV,2018-01-12
20185,1218564398,Basilisk: The Ouka Ninja Scrolls,TV,2018-01-08
20180,3181749733,Macross Delta the Movie: Passionate Walkūre,movie,2018-02-09
20179,2143805316,Butlers x Battlers,TV,2018-04-11
20177,2967156932,Disastrous Life of Saiki K.,TV 2,2018-01-16
20176,2074410762,Teasing Master Takagi-san,TV,2018-01-08
20174,1465405631,Love Rice 2,TV,2017-10-05
20173,2962357094,Tokyo Ghoul:re,TV,2018-04-03
20160,2069921892,Gintama Season 4,TV 6/2017,2017-10-01 to 2018-03-25
20158,1956093586,Code Geass: Lelouch of the Rebellion,movie series,2017-10-21
20145,2087420758,Legend of the Galactic Heroes: Die Neue These Second,movie series,2019-09-27
20144,3459616655,Legend of the Galactic Heroes: Die Neue These,TV,2018-04-03
20128,1706874276,Evil or Live,TV,2017-10-10
20122,1062126542,IDOLiSH7,TV,2018-01-01
20121,2595595160,Yo-kai Watch Shadowside: Oni-ō no Fukkatsu,movie,2017-12-16
20074,2609988608,Yakyūkyō no Uta: Kita no Ōkami Minami no Tora,movie,1979-09-15
20073,2071459965,"Conan, the Boy in Future",movie,1979-09-15
20072,1730226589,Cardfight!! Vanguard GZ,TV,2017-10-08
20071,2068133733,Yuki Yuna Is a Hero: The Washio Sumi Chapter,TV,2017-10-06
20069,2388936383,Libra of Nil Admirari,TV,2018-04-01
20060,3250731957,How to keep a mummy,TV,2018-01-11
20058,1208260875,Ore-tacha Yōkai Ningen,TV,2017-10-04
20057,643760470,Sengoku Night Blood,TV,2017-10-03
20056,2856392011,Mazinger Z: Infinity,movie,2017-10-28
20055,2330363955,Our love has always been 10 centimeters apart.,TV,2017-11-24
20054,1432924403,Ameiro Cocoa Series Ame-con!!,TV,2017-10-04
20053,2096506317,"My Matchmaking Partner is a Student, An Aggressive Troublemaker",TV,2017-10-01
20048,1847836707,Comic Girls,TV,2018-04-05
20043,1678189266,Garo -Vanishing Line-,TV,2017-10-06
20019,1971903042,Katana Maidens: Toji no Miko,TV,2018-01-05
20018,1977832498,DYNAMIC CHORD,TV,2017-10-05
20017,1081020956,Himōto! Umaru-chan R,TV,2017-10-08
20015,4179062511,Sanrio Boys,TV,2018-01-06
20014,2200984695,Hakata Tonkotsu Ramens,TV,2018-01-12
20013,3231967545,Dragon Quest X: Bōkensha-tachi no Kiseki,ONA,2017-08-07
20012,2477743821,Dagashi Kashi 2,TV,2018-01-11
20010,2796265370,Laid-Back Camp,TV,2018-01-04
20009,387431641,Love is Like a Cocktail,TV,2017-10-03
20003,2790200878,Red Ash -Magicicada-,OAV,2017-07-30
20001,2392432409,Time Bokan: The Villains Strike Back,TV,2017-10-07
20000,1441719222,Love Live! Sunshine!!,TV 2,2017-10-07
